hris_worker_id,worker_public_id,country_code,legal_entity_id,employment_status,employment_type,contract_type,hire_date,termination_date,gender,department,location,cost_center
HRIS-WKR-004329,WKR-PUB-004329,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-12-20,,M,Engineering,Cork,CC-IE-020
HRIS-WKR-004330,WKR-PUB-004330,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2024-12-19,,NB,Technology,Dublin,CC-IE-031
HRIS-WKR-004331,WKR-PUB-004331,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-07-09,,M,Operations,Cork,CC-IE-034
HRIS-WKR-004332,WKR-PUB-004332,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-12-19,,F,Technology,Remote-IE,CC-IE-018
HRIS-WKR-004333,WKR-PUB-004333,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-07-11,,M,Technology,Cork,CC-IE-010
HRIS-WKR-004334,WKR-PUB-004334,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-01-26,,M,Finance,Remote-IE,CC-IE-013
HRIS-WKR-004335,WKR-PUB-004335,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-06-15,,F,Finance,Cork,CC-IE-006
HRIS-WKR-004336,WKR-PUB-004336,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2023-06-03,,F,Technology,Dublin,CC-IE-030
HRIS-WKR-004337,WKR-PUB-004337,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-11-12,,M,Sales,Cork,CC-IE-037
HRIS-WKR-004338,WKR-PUB-004338,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-04-23,,F,Operations,Limerick,CC-IE-012
HRIS-WKR-004339,WKR-PUB-004339,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-11-16,,,Engineering,Remote-IE,CC-IE-012
HRIS-WKR-004340,WKR-PUB-004340,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-04-26,,F,Operations,Galway,CC-IE-023
HRIS-WKR-004341,WKR-PUB-004341,IE,LE-IE-SYNTH-001,TERMINATED,CONTRACTOR,FIXED_TERM,2022-06-17,2026-03-16,F,Engineering,Galway,CC-IE-003
HRIS-WKR-004342,WKR-PUB-004342,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-05-16,,F,Engineering,Limerick,CC-IE-018
HRIS-WKR-004343,WKR-PUB-004343,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-11-17,,M,Sales,Dublin,CC-IE-002
HRIS-WKR-004344,WKR-PUB-004344,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2017-01-08,,F,Finance,Remote-IE,CC-IE-026
HRIS-WKR-004345,WKR-PUB-004345,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-01-27,,F,Sales,Dublin,CC-IE-033
HRIS-WKR-004346,WKR-PUB-004346,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-02-01,,M,Engineering,Dublin,CC-IE-025
HRIS-WKR-004347,WKR-PUB-004347,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-11-08,,F,Technology,Remote-IE,CC-IE-031
HRIS-WKR-004348,WKR-PUB-004348,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-06-11,,F,Engineering,Dublin,CC-IE-002
HRIS-WKR-004349,WKR-PUB-004349,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2022-10-05,,M,Finance,Remote-IE,CC-IE-024
HRIS-WKR-004350,WKR-PUB-004350,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2022-05-15,,,Operations,Dublin,CC-IE-016
HRIS-WKR-004351,WKR-PUB-004351,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-07-11,,M,People,Dublin,CC-IE-008
HRIS-WKR-004352,WKR-PUB-004352,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-06-20,,F,Sales,Remote-IE,CC-IE-005
HRIS-WKR-004353,WKR-PUB-004353,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-05-18,,UNDISCLOSED,Operations,Dublin,CC-IE-001
HRIS-WKR-004354,WKR-PUB-004354,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-01-15,,M,Sales,Dublin,CC-IE-010
HRIS-WKR-004355,WKR-PUB-004355,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-07-17,,F,Engineering,Limerick,CC-IE-005
HRIS-WKR-004356,WKR-PUB-004356,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-05-04,,F,Finance,Dublin,CC-IE-027
HRIS-WKR-004357,WKR-PUB-004357,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-05-18,,F,Operations,Galway,CC-IE-032
HRIS-WKR-004358,WKR-PUB-004358,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-02-20,,F,Technology,Dublin,CC-IE-040
HRIS-WKR-004359,WKR-PUB-004359,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-12-10,,M,Technology,Dublin,CC-IE-040
HRIS-WKR-004360,WKR-PUB-004360,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-11-08,,F,Finance,Remote-IE,CC-IE-007
HRIS-WKR-004361,WKR-PUB-004361,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-08-27,,F,Engineering,Galway,CC-IE-036
HRIS-WKR-004362,WKR-PUB-004362,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-08-09,,F,Sales,Dublin,CC-IE-027
HRIS-WKR-004363,WKR-PUB-004363,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-06-29,,M,Engineering,Dublin,CC-IE-003
HRIS-WKR-004364,WKR-PUB-004364,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2017-10-15,,M,Operations,Dublin,CC-IE-012
HRIS-WKR-004365,WKR-PUB-004365,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-04-29,,F,Engineering,Dublin,CC-IE-011
HRIS-WKR-004366,WKR-PUB-004366,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-03-15,,M,Operations,Galway,CC-IE-027
HRIS-WKR-004367,WKR-PUB-004367,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-01-11,,M,Finance,Dublin,CC-IE-001
HRIS-WKR-004368,WKR-PUB-004368,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-11-01,,M,Finance,Remote-IE,CC-IE-021
HRIS-WKR-004369,WKR-PUB-004369,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-04-13,,UNDISCLOSED,Sales,Dublin,CC-IE-032
HRIS-WKR-004370,WKR-PUB-004370,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-04-21,,M,Finance,Limerick,CC-IE-005
HRIS-WKR-004371,WKR-PUB-004371,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-09-04,,F,Finance,Dublin,CC-IE-035
HRIS-WKR-004372,WKR-PUB-004372,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-09-23,,M,Engineering,Dublin,CC-IE-011
HRIS-WKR-004373,WKR-PUB-004373,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-08-27,,F,People,Cork,CC-IE-002
HRIS-WKR-004374,WKR-PUB-004374,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-10-28,,F,Finance,Limerick,CC-IE-034
HRIS-WKR-004375,WKR-PUB-004375,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-04-25,,F,Operations,Dublin,CC-IE-006
HRIS-WKR-004376,WKR-PUB-004376,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-10-21,,M,Technology,Dublin,CC-IE-011
HRIS-WKR-004377,WKR-PUB-004377,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-07-19,,M,Finance,Dublin,CC-IE-002
HRIS-WKR-004378,WKR-PUB-004378,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-05-30,,M,Operations,Dublin,CC-IE-014
HRIS-WKR-004379,WKR-PUB-004379,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-12-28,,M,Operations,Galway,CC-IE-024
HRIS-WKR-004380,WKR-PUB-004380,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-01-18,,F,Operations,Dublin,CC-IE-013
HRIS-WKR-004381,WKR-PUB-004381,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-06-16,,F,Finance,Cork,CC-IE-020
HRIS-WKR-004382,WKR-PUB-004382,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-03-24,,M,Finance,Dublin,CC-IE-035
HRIS-WKR-004383,WKR-PUB-004383,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-05-04,,F,Sales,Dublin,CC-IE-037
HRIS-WKR-004384,WKR-PUB-004384,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-04-25,,UNDISCLOSED,Technology,Dublin,CC-IE-023
HRIS-WKR-004385,WKR-PUB-004385,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-10-04,,F,Operations,Dublin,CC-IE-016
HRIS-WKR-004386,WKR-PUB-004386,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2016-06-12,,F,Technology,Cork,CC-IE-001
HRIS-WKR-004387,WKR-PUB-004387,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-10-12,,M,Sales,Dublin,CC-IE-038
HRIS-WKR-004388,WKR-PUB-004388,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-05-30,,M,Technology,Limerick,CC-IE-037
HRIS-WKR-004389,WKR-PUB-004389,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-05-23,,M,Sales,Dublin,CC-IE-028
HRIS-WKR-004390,WKR-PUB-004390,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2026-02-15,,F,Engineering,Limerick,CC-IE-004
HRIS-WKR-004391,WKR-PUB-004391,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-05-27,,M,Operations,Cork,CC-IE-037
HRIS-WKR-004392,WKR-PUB-004392,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-08-22,,NB,Engineering,Cork,CC-IE-010
HRIS-WKR-004393,WKR-PUB-004393,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-12-23,,F,Sales,Limerick,CC-IE-027
HRIS-WKR-004394,WKR-PUB-004394,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-11-27,,F,People,Galway,CC-IE-015
HRIS-WKR-004395,WKR-PUB-004395,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2015-07-02,,F,Sales,Dublin,CC-IE-022
HRIS-WKR-004396,WKR-PUB-004396,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-11-19,,F,Engineering,Dublin,CC-IE-032
HRIS-WKR-004397,WKR-PUB-004397,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-09-13,,,Engineering,Dublin,CC-IE-040
HRIS-WKR-004398,WKR-PUB-004398,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2020-07-25,,M,Sales,Dublin,CC-IE-003
HRIS-WKR-004399,WKR-PUB-004399,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-06-18,,M,Sales,Remote-IE,CC-IE-007
HRIS-WKR-004400,WKR-PUB-004400,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-09-14,,M,Operations,Dublin,CC-IE-023
HRIS-WKR-004401,WKR-PUB-004401,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-04-06,,M,Finance,Dublin,CC-IE-030
HRIS-WKR-004402,WKR-PUB-004402,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-10-12,,F,Technology,Remote-IE,CC-IE-022
HRIS-WKR-004403,WKR-PUB-004403,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-10-07,,M,Finance,Dublin,CC-IE-003
HRIS-WKR-004404,WKR-PUB-004404,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,FIXED_TERM,2014-02-24,,M,Sales,Cork,CC-IE-015
HRIS-WKR-004405,WKR-PUB-004405,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-12-21,,M,Technology,Dublin,CC-IE-016
HRIS-WKR-004406,WKR-PUB-004406,IE,LE-IE-SYNTH-001,TERMINATED,EMPLOYEE,PERMANENT,2022-03-21,2026-08-01,F,Technology,Dublin,CC-IE-001
HRIS-WKR-004407,WKR-PUB-004407,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-02-19,,F,Technology,Dublin,CC-IE-035
HRIS-WKR-004408,WKR-PUB-004408,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-11-05,,M,Engineering,Cork,CC-IE-003
HRIS-WKR-004409,WKR-PUB-004409,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-10-21,,,People,Dublin,CC-IE-030
HRIS-WKR-004410,WKR-PUB-004410,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-10-11,,M,People,Galway,CC-IE-022
HRIS-WKR-004411,WKR-PUB-004411,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-10-19,,M,Sales,Cork,CC-IE-012
HRIS-WKR-004412,WKR-PUB-004412,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-04-14,,F,Engineering,Dublin,CC-IE-007
HRIS-WKR-004413,WKR-PUB-004413,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-08-11,,M,People,Remote-IE,CC-IE-029
HRIS-WKR-004414,WKR-PUB-004414,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-06-22,,F,Engineering,Dublin,CC-IE-003
HRIS-WKR-004415,WKR-PUB-004415,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-01-22,,F,Sales,Dublin,CC-IE-010
HRIS-WKR-004416,WKR-PUB-004416,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-11-22,,F,Engineering,Dublin,CC-IE-002
HRIS-WKR-004417,WKR-PUB-004417,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-02-10,,F,Engineering,Remote-IE,CC-IE-009
HRIS-WKR-004418,WKR-PUB-004418,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-02-14,,M,Sales,Cork,CC-IE-030
HRIS-WKR-004419,WKR-PUB-004419,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-08-16,,M,Engineering,Dublin,CC-IE-034
HRIS-WKR-004420,WKR-PUB-004420,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,FIXED_TERM,2025-04-04,,M,Sales,Limerick,CC-IE-019
HRIS-WKR-004421,WKR-PUB-004421,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-03-14,,M,Sales,Dublin,CC-IE-002
HRIS-WKR-004422,WKR-PUB-004422,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2024-12-09,,M,Engineering,Limerick,CC-IE-015
HRIS-WKR-004423,WKR-PUB-004423,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-02-20,,M,Operations,Dublin,CC-IE-005
HRIS-WKR-004424,WKR-PUB-004424,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-01-09,,M,Engineering,Dublin,CC-IE-021
HRIS-WKR-004425,WKR-PUB-004425,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-02-05,,M,Finance,Dublin,CC-IE-005
HRIS-WKR-004426,WKR-PUB-004426,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-01-23,,F,Engineering,Dublin,CC-IE-001
HRIS-WKR-004427,WKR-PUB-004427,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-08-30,,M,Engineering,Dublin,CC-IE-035
HRIS-WKR-004428,WKR-PUB-004428,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-09-21,,M,Operations,Galway,CC-IE-037
HRIS-WKR-004429,WKR-PUB-004429,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-10-20,,F,Finance,Cork,CC-IE-014
HRIS-WKR-004430,WKR-PUB-004430,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2023-01-15,,M,Technology,Dublin,CC-IE-032
HRIS-WKR-004431,WKR-PUB-004431,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-05-11,,F,Finance,Dublin,CC-IE-039
HRIS-WKR-004432,WKR-PUB-004432,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-08-23,,M,Finance,Dublin,CC-IE-028
HRIS-WKR-004433,WKR-PUB-004433,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-05-21,,M,Engineering,Dublin,CC-IE-021
HRIS-WKR-004434,WKR-PUB-004434,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-06-18,,F,Sales,Galway,CC-IE-002
HRIS-WKR-004435,WKR-PUB-004435,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-01-16,,M,Engineering,Cork,CC-IE-001
HRIS-WKR-004436,WKR-PUB-004436,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-02-10,,F,Sales,Dublin,CC-IE-038
HRIS-WKR-004437,WKR-PUB-004437,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2026-01-06,,,Sales,Limerick,CC-IE-039
HRIS-WKR-004438,WKR-PUB-004438,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2024-10-20,,M,Engineering,Dublin,CC-IE-025
HRIS-WKR-004439,WKR-PUB-004439,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-01-13,,,Engineering,Dublin,CC-IE-036
HRIS-WKR-004440,WKR-PUB-004440,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-07-08,,M,Engineering,Dublin,CC-IE-014
HRIS-WKR-004441,WKR-PUB-004441,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2014-01-02,,NB,Sales,Dublin,CC-IE-001
HRIS-WKR-004442,WKR-PUB-004442,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-12-20,,F,Finance,Galway,CC-IE-016
HRIS-WKR-004443,WKR-PUB-004443,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2015-02-18,,F,Finance,Remote-IE,CC-IE-005
HRIS-WKR-004444,WKR-PUB-004444,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2022-12-09,,M,Engineering,Dublin,CC-IE-021
HRIS-WKR-004445,WKR-PUB-004445,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2016-07-24,,M,Finance,Remote-IE,CC-IE-026
HRIS-WKR-004446,WKR-PUB-004446,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2020-02-10,,M,Engineering,Dublin,CC-IE-013
HRIS-WKR-004447,WKR-PUB-004447,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2025-07-04,,M,Technology,Dublin,CC-IE-029
HRIS-WKR-004448,WKR-PUB-004448,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-02-28,,F,Engineering,Remote-IE,CC-IE-027
HRIS-WKR-004449,WKR-PUB-004449,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2021-01-04,,F,People,Dublin,CC-IE-028
HRIS-WKR-004450,WKR-PUB-004450,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-01-19,,F,Engineering,Dublin,CC-IE-024
HRIS-WKR-004451,WKR-PUB-004451,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-03-11,,,Engineering,Dublin,CC-IE-025
HRIS-WKR-004452,WKR-PUB-004452,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-09-23,,M,People,Limerick,CC-IE-023
HRIS-WKR-004453,WKR-PUB-004453,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2022-06-06,,M,Engineering,Dublin,CC-IE-037
HRIS-WKR-004454,WKR-PUB-004454,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-07-19,,F,Engineering,Remote-IE,CC-IE-005
HRIS-WKR-004455,WKR-PUB-004455,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2026-01-03,,M,Technology,Dublin,CC-IE-037
HRIS-WKR-004456,WKR-PUB-004456,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-05-28,,M,Sales,Dublin,CC-IE-014
HRIS-WKR-004457,WKR-PUB-004457,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-01-24,,F,Operations,Cork,CC-IE-013
HRIS-WKR-004458,WKR-PUB-004458,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-05-21,,M,Engineering,Remote-IE,CC-IE-034
HRIS-WKR-004459,WKR-PUB-004459,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-01-05,,M,Operations,Dublin,CC-IE-019
HRIS-WKR-004460,WKR-PUB-004460,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-03-12,,F,Sales,Dublin,CC-IE-014
HRIS-WKR-004461,WKR-PUB-004461,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2017-05-19,,F,Engineering,Dublin,CC-IE-022
HRIS-WKR-004462,WKR-PUB-004462,IE,LE-IE-SYNTH-001,ACTIVE,CONTRACTOR,PERMANENT,2020-08-01,,F,Technology,Remote-IE,CC-IE-026
HRIS-WKR-004463,WKR-PUB-004463,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-11-30,,M,Operations,Cork,CC-IE-015
HRIS-WKR-004464,WKR-PUB-004464,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-04-01,,M,Engineering,Cork,CC-IE-003
HRIS-WKR-004465,WKR-PUB-004465,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2023-10-20,,M,Sales,Dublin,CC-IE-031
HRIS-WKR-004466,WKR-PUB-004466,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-04-24,,F,Sales,Limerick,CC-IE-017
HRIS-WKR-004467,WKR-PUB-004467,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2025-08-12,,UNDISCLOSED,Engineering,Galway,CC-IE-018
HRIS-WKR-004468,WKR-PUB-004468,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2023-08-14,,F,Operations,Dublin,CC-IE-007
HRIS-WKR-004469,WKR-PUB-004469,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2022-06-22,,M,Engineering,Dublin,CC-IE-016
HRIS-WKR-004470,WKR-PUB-004470,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2019-10-16,,M,Sales,Limerick,CC-IE-029
HRIS-WKR-004471,WKR-PUB-004471,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-07-09,,F,Sales,Dublin,CC-IE-015
HRIS-WKR-004472,WKR-PUB-004472,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2018-05-04,,M,Engineering,Dublin,CC-IE-009
HRIS-WKR-004473,WKR-PUB-004473,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2016-10-27,,F,Technology,Remote-IE,CC-IE-007
HRIS-WKR-004474,WKR-PUB-004474,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,FIXED_TERM,2014-11-25,,F,Operations,Galway,CC-IE-009
HRIS-WKR-004475,WKR-PUB-004475,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-04-23,,M,Engineering,Cork,CC-IE-022
HRIS-WKR-004476,WKR-PUB-004476,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-04-28,,F,Engineering,Galway,CC-IE-022
HRIS-WKR-004477,WKR-PUB-004477,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-04-22,,M,Operations,Remote-IE,CC-IE-002
HRIS-WKR-004478,WKR-PUB-004478,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2015-01-28,,M,Engineering,Dublin,CC-IE-022
HRIS-WKR-004479,WKR-PUB-004479,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,APPRENTICE,2023-07-18,,M,Operations,Limerick,CC-IE-019
HRIS-WKR-004480,WKR-PUB-004480,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2021-02-25,,M,People,Dublin,CC-IE-010
HRIS-WKR-004481,WKR-PUB-004481,IE,LE-IE-SYNTH-001,ACTIVE,EMPLOYEE,PERMANENT,2020-11-20,,F,Sales,Cork,CC-IE-001
